Case ID,Country,Crime Type,Reason for Crime,Year,Reported Cases
301,Canada,Cryptojacking,Organized Crime,2022,3574
304,South Africa,Cryptojacking,Challenge,2007,1534
327,India,Cryptojacking,Financial Gain,2000,2471
334,Canada,Cryptojacking,Revenge,2002,2714
344,United States,Cryptojacking,Financial Gain,2003,3697
352,Australia,Cryptojacking,Financial Gain,2006,1496
363,Russia,Cryptojacking,Peer Influence,2005,77
365,India,Cryptojacking,Political Motive,2005,2880
368,Canada,Cryptojacking,Political Motive,2013,1557
383,Nigeria,Cryptojacking,Espionage,2020,3307
386,Germany,Cryptojacking,Challenge,2018,2175
417,Russia,Cryptojacking,Challenge,2013,898
418,Germany,Cryptojacking,Organized Crime,2001,4225
428,Australia,Cryptojacking,Financial Gain,2005,3451
429,China,Cryptojacking,Unemployment,2006,878
431,Nigeria,Cryptojacking,Financial Gain,2006,4825
445,Australia,Cryptojacking,Peer Influence,2013,4612
447,United States,Cryptojacking,Peer Influence,2016,3581
451,Canada,Cryptojacking,Organized Crime,2007,4413
452,United States,Cryptojacking,Political Motive,2001,1328
461,Canada,Cryptojacking,Challenge,2008,4670
463,Russia,Cryptojacking,Challenge,2010,2863
465,Canada,Cryptojacking,Unemployment,2005,1389
479,South Africa,Cryptojacking,Espionage,2023,759
489,China,Cryptojacking,Peer Influence,2020,570
491,Australia,Cryptojacking,Unemployment,2010,807
494,Canada,Cryptojacking,Financial Gain,2020,327
531,South Africa,Cryptojacking,Financial Gain,2016,4082
536,China,Cryptojacking,Peer Influence,2020,4455
537,United States,Cryptojacking,Organized Crime,2009,3999
539,Australia,Cryptojacking,Espionage,2006,3489
544,Nigeria,Cryptojacking,Peer Influence,2015,1220
551,China,Cryptojacking,Challenge,2008,1352
559,South Africa,Cryptojacking,Organized Crime,2000,4199
587,China,Cryptojacking,Espionage,2006,145
588,Australia,Cryptojacking,Revenge,2012,1059
593,Nigeria,Cryptojacking,Political Motive,2013,4102
637,United States,Cryptojacking,Revenge,2007,775
640,Australia,Cryptojacking,Financial Gain,2013,836
646,India,Cryptojacking,Organized Crime,2022,494
660,China,Cryptojacking,Organized Crime,2004,1138
661,Canada,Cryptojacking,Financial Gain,2019,4006
687,India,Cryptojacking,Organized Crime,2020,4503
690,Nigeria,Cryptojacking,Unemployment,2023,1383
717,Canada,Cryptojacking,Political Motive,2016,3547
721,Russia,Cryptojacking,Organized Crime,2001,3520
725,India,Cryptojacking,Political Motive,2022,2397
746,United States,Cryptojacking,Organized Crime,2023,2645
748,United States,Cryptojacking,Financial Gain,2020,4734
751,Australia,Cryptojacking,Unemployment,2010,583
768,South Africa,Cryptojacking,Financial Gain,2006,4752
771,Australia,Cryptojacking,Organized Crime,2009,1001
775,Canada,Cryptojacking,Espionage,2019,3780
776,India,Cryptojacking,Organized Crime,2008,1871
842,Germany,Cryptojacking,Unemployment,2008,417
860,India,Cryptojacking,Revenge,2004,3769
884,United States,Cryptojacking,Unemployment,2012,2729
886,China,Cryptojacking,Organized Crime,2017,542
890,South Africa,Cryptojacking,Challenge,2011,2090
901,Russia,Cryptojacking,Organized Crime,2009,4676
934,Germany,Cryptojacking,Peer Influence,2000,4874
951,India,Cryptojacking,Revenge,2000,3676
958,India,Cryptojacking,Financial Gain,2000,4059
960,United States,Cryptojacking,Unemployment,2006,1991
962,Canada,Cryptojacking,Challenge,2004,1053
966,Russia,Cryptojacking,Revenge,2004,2558
968,China,Cryptojacking,Peer Influence,2005,2733
977,China,Cryptojacking,Organized Crime,2005,804
1006,Germany,Cryptojacking,Financial Gain,2017,271
1014,China,Cryptojacking,Espionage,2002,1949
1043,Canada,Cryptojacking,Challenge,2005,64
1054,United States,Cryptojacking,Financial Gain,2007,2030
1083,Canada,Cryptojacking,Financial Gain,2017,378
1116,Nigeria,Cryptojacking,Espionage,2011,650
1123,United States,Cryptojacking,Espionage,2007,4352
1124,Canada,Cryptojacking,Revenge,2007,4825
1137,India,Cryptojacking,Revenge,2017,1379
1142,United States,Cryptojacking,Financial Gain,2020,3743
1148,India,Cryptojacking,Peer Influence,2022,413
1161,Canada,Cryptojacking,Political Motive,2005,4089
1168,China,Cryptojacking,Espionage,2004,3503
1176,Russia,Cryptojacking,Peer Influence,2007,3068
1185,Australia,Cryptojacking,Organized Crime,2015,3678
1188,China,Cryptojacking,Unemployment,2002,2560
1189,United States,Cryptojacking,Political Motive,2020,4653
1193,Canada,Cryptojacking,Revenge,2000,2806
1198,Russia,Cryptojacking,Peer Influence,2009,1662
1210,Canada,Cryptojacking,Financial Gain,2019,4683
1224,Germany,Cryptojacking,Organized Crime,2017,114
1226,India,Cryptojacking,Revenge,2013,4015
1230,India,Cryptojacking,Peer Influence,2009,247
1235,China,Cryptojacking,Peer Influence,2011,4801
1242,South Africa,Cryptojacking,Financial Gain,2020,1726
1252,India,Cryptojacking,Revenge,2015,4369
1257,India,Cryptojacking,Espionage,2018,4865
1272,Australia,Cryptojacking,Financial Gain,2005,2790
1301,India,Cryptojacking,Challenge,2006,4406
1336,Nigeria,Cryptojacking,Revenge,2019,922
1337,South Africa,Cryptojacking,Political Motive,2001,4856
1341,Australia,Cryptojacking,Financial Gain,2018,1391
1347,United States,Cryptojacking,Challenge,2006,4999
1351,Russia,Cryptojacking,Financial Gain,2001,4287
1354,United States,Cryptojacking,Organized Crime,2002,2838
1358,Nigeria,Cryptojacking,Unemployment,2013,2917
1370,Nigeria,Cryptojacking,Peer Influence,2002,4696
1374,India,Cryptojacking,Political Motive,2015,8
1375,India,Cryptojacking,Espionage,2018,1176
1381,Nigeria,Cryptojacking,Unemployment,2007,3958
1382,South Africa,Cryptojacking,Peer Influence,2008,4395
1384,China,Cryptojacking,Organized Crime,2018,2847
1397,South Africa,Cryptojacking,Challenge,2011,4399
1406,Nigeria,Cryptojacking,Revenge,2014,2478
1413,China,Cryptojacking,Espionage,2008,918
1421,United States,Cryptojacking,Espionage,2013,1641
1447,Canada,Cryptojacking,Espionage,2006,3589
1457,Australia,Cryptojacking,Unemployment,2015,336
1469,Russia,Cryptojacking,Financial Gain,2006,1081
1480,Australia,Cryptojacking,Peer Influence,2008,4200
1481,Canada,Cryptojacking,Organized Crime,2003,136
1510,India,Cryptojacking,Espionage,2010,532
1511,China,Cryptojacking,Organized Crime,2003,3946
1545,India,Cryptojacking,Financial Gain,2002,1027
1563,South Africa,Cryptojacking,Unemployment,2018,1804
1564,Nigeria,Cryptojacking,Challenge,2017,1603
1578,Russia,Cryptojacking,Challenge,2022,4872
1595,India,Cryptojacking,Unemployment,2012,3276
1600,Australia,Cryptojacking,Unemployment,2015,3581
1606,China,Cryptojacking,Challenge,2015,10
1612,South Africa,Cryptojacking,Peer Influence,2017,4536
1623,Australia,Cryptojacking,Political Motive,2007,1345
1655,Germany,Cryptojacking,Political Motive,2023,1889
1659,Canada,Cryptojacking,Financial Gain,2014,1263
1691,India,Cryptojacking,Espionage,2011,668
1694,China,Cryptojacking,Organized Crime,2017,883
1712,Australia,Cryptojacking,Revenge,2021,4614
1715,United States,Cryptojacking,Challenge,2015,3879
1719,Canada,Cryptojacking,Unemployment,2006,3025
1748,United States,Cryptojacking,Espionage,2020,4156
1769,Russia,Cryptojacking,Financial Gain,2003,1821
1776,Canada,Cryptojacking,Unemployment,2020,4324
1791,India,Cryptojacking,Unemployment,2010,2331
1805,Canada,Cryptojacking,Peer Influence,2017,646
1806,South Africa,Cryptojacking,Espionage,2014,4040
1829,Australia,Cryptojacking,Organized Crime,2018,984
1859,China,Cryptojacking,Peer Influence,2018,1385
1867,India,Cryptojacking,Unemployment,2013,3375
1879,India,Cryptojacking,Political Motive,2023,1725
1886,China,Cryptojacking,Unemployment,2000,1377
1916,Nigeria,Cryptojacking,Peer Influence,2005,3578
1926,Nigeria,Cryptojacking,Financial Gain,2003,4312
1930,China,Cryptojacking,Challenge,2011,2964
1948,Australia,Cryptojacking,Political Motive,2000,2480
1960,Australia,Cryptojacking,Financial Gain,2003,3673
1971,Russia,Cryptojacking,Revenge,2011,1721
1972,India,Cryptojacking,Challenge,2023,1664
1974,South Africa,Cryptojacking,Organized Crime,2016,2709
1988,Australia,Cryptojacking,Political Motive,2017,503
1991,United States,Cryptojacking,Espionage,2003,1650
1992,Australia,Cryptojacking,Peer Influence,2003,3270
1997,China,Cryptojacking,Espionage,2013,2141
2000,Australia,Cryptojacking,Financial Gain,2011,556
2001,Germany,Cryptojacking,Unemployment,2013,3832
2013,United States,Cryptojacking,Espionage,2015,2370
2043,Nigeria,Cryptojacking,Organized Crime,2015,1061
2055,South Africa,Cryptojacking,Organized Crime,2001,3648
2057,China,Cryptojacking,Organized Crime,2016,1111
2074,Russia,Cryptojacking,Political Motive,2022,2861
2092,India,Cryptojacking,Peer Influence,2009,512
2096,India,Cryptojacking,Peer Influence,2000,2191
2099,Australia,Cryptojacking,Challenge,2005,2977
2108,Nigeria,Cryptojacking,Unemployment,2019,4361
2117,Russia,Cryptojacking,Political Motive,2023,472
2130,India,Cryptojacking,Organized Crime,2015,3127
2132,Nigeria,Cryptojacking,Unemployment,2003,467
2147,South Africa,Cryptojacking,Peer Influence,2006,4016
2151,South Africa,Cryptojacking,Organized Crime,2021,3870
2192,United States,Cryptojacking,Espionage,2000,316
2195,India,Cryptojacking,Peer Influence,2023,3939
2212,India,Cryptojacking,Revenge,2015,2432
2215,Germany,Cryptojacking,Financial Gain,2020,4922
2238,Russia,Cryptojacking,Organized Crime,2002,2499
2240,India,Cryptojacking,Espionage,2020,4413
2246,Nigeria,Cryptojacking,Peer Influence,2011,2222
2247,China,Cryptojacking,Challenge,2018,1720
2259,China,Cryptojacking,Espionage,2010,4766
2278,Canada,Cryptojacking,Challenge,2005,1543
2294,Canada,Cryptojacking,Unemployment,2006,2593
2304,India,Cryptojacking,Unemployment,2015,4579
2305,Russia,Cryptojacking,Financial Gain,2023,4918
2307,Russia,Cryptojacking,Challenge,2008,1985
2308,Australia,Cryptojacking,Challenge,2004,1071
2312,South Africa,Cryptojacking,Espionage,2004,939
2314,Russia,Cryptojacking,Challenge,2011,918
2354,Germany,Cryptojacking,Financial Gain,2001,2728
2356,Germany,Cryptojacking,Challenge,2023,2909
2367,India,Cryptojacking,Financial Gain,2001,3477
2381,Australia,Cryptojacking,Financial Gain,2010,594
2404,China,Cryptojacking,Peer Influence,2017,233
2411,United States,Cryptojacking,Financial Gain,2017,2515
2437,Germany,Cryptojacking,Peer Influence,2005,2419
2447,India,Cryptojacking,Unemployment,2023,3097
2458,Canada,Cryptojacking,Financial Gain,2009,4743
2467,Australia,Cryptojacking,Political Motive,2007,2991
2469,Canada,Cryptojacking,Challenge,2008,1129
2472,India,Cryptojacking,Organized Crime,2021,731
2478,Russia,Cryptojacking,Challenge,2000,4705
2493,Germany,Cryptojacking,Peer Influence,2008,2901
2515,India,Cryptojacking,Espionage,2019,2076
2522,Germany,Cryptojacking,Unemployment,2000,3769
2528,Canada,Cryptojacking,Financial Gain,2008,464
2543,China,Cryptojacking,Financial Gain,2018,1929
2569,India,Cryptojacking,Political Motive,2003,3744
2575,India,Cryptojacking,Espionage,2008,1108
2611,United States,Cryptojacking,Challenge,2019,4663
2616,Russia,Cryptojacking,Revenge,2004,2368
2622,India,Cryptojacking,Revenge,2021,4184
2627,Nigeria,Cryptojacking,Organized Crime,2020,1966
2643,United States,Cryptojacking,Organized Crime,2022,1261
2660,Russia,Cryptojacking,Espionage,2015,3975
2669,Australia,Cryptojacking,Organized Crime,2016,3444
2690,Russia,Cryptojacking,Financial Gain,2021,2299
2692,China,Cryptojacking,Organized Crime,2001,3966
2701,Germany,Cryptojacking,Peer Influence,2007,1463
2710,Australia,Cryptojacking,Challenge,2015,3323
2713,Germany,Cryptojacking,Unemployment,2014,4535
2733,Nigeria,Cryptojacking,Peer Influence,2002,3971
2820,South Africa,Cryptojacking,Espionage,2016,160
2836,Australia,Cryptojacking,Unemployment,2018,3263
2850,Australia,Cryptojacking,Financial Gain,2015,521
2851,Nigeria,Cryptojacking,Unemployment,2006,133
2869,Australia,Cryptojacking,Organized Crime,2019,2202
2882,United States,Cryptojacking,Revenge,2023,4473
2884,China,Cryptojacking,Organized Crime,2009,2785
2886,Australia,Cryptojacking,Political Motive,2004,553
2919,Russia,Cryptojacking,Challenge,2018,3070
2924,Russia,Cryptojacking,Revenge,2010,3434
2925,Nigeria,Cryptojacking,Peer Influence,2019,4915
2972,Germany,Cryptojacking,Peer Influence,2002,2187
3008,Russia,Cryptojacking,Revenge,2016,1799
3009,China,Cryptojacking,Political Motive,2017,3061
3012,Canada,Cryptojacking,Espionage,2006,3732
3027,China,Cryptojacking,Financial Gain,2023,4266
3037,Canada,Cryptojacking,Political Motive,2023,66
3038,Canada,Cryptojacking,Espionage,2011,2938
3045,China,Cryptojacking,Political Motive,2006,2368
3051,Canada,Cryptojacking,Political Motive,2011,2278
3063,Canada,Cryptojacking,Political Motive,2019,2567
3066,South Africa,Cryptojacking,Peer Influence,2003,4670
3071,Canada,Cryptojacking,Revenge,2011,1231
3102,Russia,Cryptojacking,Political Motive,2006,820
3116,India,Cryptojacking,Political Motive,2000,672
3135,China,Cryptojacking,Unemployment,2002,4466
3156,South Africa,Cryptojacking,Peer Influence,2009,1906
3160,Canada,Cryptojacking,Organized Crime,2014,4286
3174,China,Cryptojacking,Revenge,2022,1419
3186,India,Cryptojacking,Political Motive,2019,3192
3191,Canada,Cryptojacking,Challenge,2003,3742
3195,Germany,Cryptojacking,Challenge,2019,4879
3197,China,Cryptojacking,Revenge,2009,4480
3210,China,Cryptojacking,Revenge,2013,648
3222,Russia,Cryptojacking,Revenge,2019,3468
3231,China,Cryptojacking,Challenge,2009,2251
3240,China,Cryptojacking,Challenge,2008,2676
3247,Nigeria,Cryptojacking,Revenge,2014,4287
3276,United States,Cryptojacking,Financial Gain,2016,4512
3277,Russia,Cryptojacking,Organized Crime,2009,482
3282,Nigeria,Cryptojacking,Espionage,2008,3005
3283,Russia,Cryptojacking,Political Motive,2019,3378
3296,United States,Cryptojacking,Unemployment,2013,3305
3340,India,Cryptojacking,Political Motive,2023,3563
3345,United States,Cryptojacking,Unemployment,2019,2816
3346,United States,Cryptojacking,Financial Gain,2005,4387
3358,China,Cryptojacking,Espionage,2009,850
3365,Australia,Cryptojacking,Revenge,2013,2312
3384,India,Cryptojacking,Peer Influence,2009,4281
3386,Australia,Cryptojacking,Political Motive,2011,1436
3392,Nigeria,Cryptojacking,Challenge,2000,2130
3394,Russia,Cryptojacking,Peer Influence,2011,3268
3404,United States,Cryptojacking,Political Motive,2017,4503
3419,Germany,Cryptojacking,Challenge,2009,1594
3438,Germany,Cryptojacking,Espionage,2005,2026
3439,Russia,Cryptojacking,Unemployment,2011,4814
3444,Germany,Cryptojacking,Revenge,2021,4635
3449,Nigeria,Cryptojacking,Financial Gain,2007,2484
3471,Germany,Cryptojacking,Political Motive,2023,2803
3478,South Africa,Cryptojacking,Organized Crime,2022,805
3485,Russia,Cryptojacking,Political Motive,2023,3989
3495,United States,Cryptojacking,Peer Influence,2000,4723
3530,Australia,Cryptojacking,Revenge,2008,2987
3535,Nigeria,Cryptojacking,Challenge,2004,4422
3538,Germany,Cryptojacking,Espionage,2015,4271
3542,Canada,Cryptojacking,Organized Crime,2006,1349
3544,Russia,Cryptojacking,Political Motive,2003,4265
3552,South Africa,Cryptojacking,Financial Gain,2022,2172
3566,China,Cryptojacking,Political Motive,2018,2141
3631,South Africa,Cryptojacking,Challenge,2009,3666
3660,Russia,Cryptojacking,Unemployment,2019,2228
3673,China,Cryptojacking,Political Motive,2000,3635
3681,China,Cryptojacking,Financial Gain,2022,2838
3682,United States,Cryptojacking,Challenge,2013,379
3695,India,Cryptojacking,Peer Influence,2008,2712
3703,Russia,Cryptojacking,Revenge,2014,941
3723,United States,Cryptojacking,Organized Crime,2006,529
3732,Canada,Cryptojacking,Peer Influence,2009,799
3762,Russia,Cryptojacking,Peer Influence,2017,1856
3767,Russia,Cryptojacking,Organized Crime,2019,1135
3776,Australia,Cryptojacking,Organized Crime,2008,4164
3787,Canada,Cryptojacking,Political Motive,2015,3747
3800,South Africa,Cryptojacking,Peer Influence,2002,1969
3807,Russia,Cryptojacking,Organized Crime,2015,201
3820,China,Cryptojacking,Revenge,2023,2848
3823,Canada,Cryptojacking,Political Motive,2020,3016
3837,Germany,Cryptojacking,Espionage,2010,3693
3848,Russia,Cryptojacking,Financial Gain,2005,2288
3881,Nigeria,Cryptojacking,Financial Gain,2021,3953
3884,Russia,Cryptojacking,Financial Gain,2016,639
3905,Canada,Cryptojacking,Peer Influence,2015,3532
3915,India,Cryptojacking,Unemployment,2009,314
3924,Germany,Cryptojacking,Political Motive,2022,4584
3948,China,Cryptojacking,Financial Gain,2005,1294
3958,China,Cryptojacking,Espionage,2023,773
3963,Nigeria,Cryptojacking,Peer Influence,2013,4414
3969,Nigeria,Cryptojacking,Espionage,2013,4480
3973,Canada,Cryptojacking,Peer Influence,2015,2189
3986,Germany,Cryptojacking,Peer Influence,2017,2944
3990,Russia,Cryptojacking,Organized Crime,2001,588
3991,Germany,Cryptojacking,Political Motive,2007,4265
3994,India,Cryptojacking,Peer Influence,2019,3154
3999,Germany,Cryptojacking,Organized Crime,2023,3949
4011,India,Cryptojacking,Espionage,2003,4260
4014,Germany,Cryptojacking,Espionage,2015,421
4017,India,Cryptojacking,Espionage,2002,1387
4033,Canada,Cryptojacking,Unemployment,2011,4338
4040,South Africa,Cryptojacking,Peer Influence,2002,2366
4053,Germany,Cryptojacking,Financial Gain,2004,2807
4067,India,Cryptojacking,Unemployment,2008,1547
4084,South Africa,Cryptojacking,Financial Gain,2004,4641
4097,India,Cryptojacking,Espionage,2002,1414
4100,China,Cryptojacking,Organized Crime,2023,1618
4101,Nigeria,Cryptojacking,Peer Influence,2009,4673
4103,China,Cryptojacking,Peer Influence,2008,3598
4121,Canada,Cryptojacking,Organized Crime,2014,2820
4151,Canada,Cryptojacking,Unemployment,2010,114
